Borough Name,BIN Number,Permit Expiration Date,Permit Issuance Date,Permit Number,Permit Type,Permit Status,Job Number,Job Type,Horizontal Enlargement Flag,Vertical Enlargement Flag,Current Job Status Description,Total Construction Floor Area,Proposed Dwelling Units,Proposed Stories,Estimated Job Cost,Job Location Street Name,Block,Lot,Community Board,Applicant Business Name,Latitude Point,Longitude Point
STATEN ISLAND,5174964,1/26/2022,12/9/2021,S61784480-S1-PL,,Permit Issued,S00583258-S1,New Building,,,Permit Entire,2998.0,1,3,28000.0,195 BARLOW AVENUE  STATEN ISLAND,5444,88,503,QUALITY PLUMBING  INC,40.55953,-74.15434
STATEN ISLAND,5174967,4/2/2022,7/2/2021,S00504031-I1-GC-CX,,Permit Issued,S00504031-I1,New Building,,,Permit Entire,3452.0,2,3,345200.0,953 IONIA AVENUE  STATEN ISLAND,6919,62,503,PINA DEVELOPEMENT LLC,40.53495,-74.20516
STATEN ISLAND,5174968,4/2/2022,7/2/2021,S00502968-I1-GC-CX,,Permit Issued,S00502968-I1,New Building,,,Permit Entire,3452.0,2,3,345200.0,961 IONIA AVENUE  STATEN ISLAND,6919,64,503,PINA DEVELOPEMENT LLC,40.53489,-74.20536
STATEN ISLAND,5174973,3/15/2022,10/15/2021,S45452960-S1-PL,,Permit Issued,S00515396-S1,New Building,,,Permit Entire,4419.38,2,3,39000.0,821 CARLTON BOULEVARD  STATEN ISLAND,5694,38,503,JFR CONSTRUCTION CORP,40.54656,-74.17643
STATEN ISLAND,5174974,1/28/2022,9/21/2021,S00515398-I1-GC-CX,,Permit Issued,S00515398-I1,New Building,,,Permit Entire,300.91,0,1,45136.5,821GAR CARLTON BOULEVARD  STATEN ISLAND,5694,38,503,D.C.F. CONTRACTING INC,40.54656,-74.17643
STATEN ISLAND,5174975,2/16/2022,12/2/2021,S00495472-S3-CC,,Signed-off,S00495472-S3,New Building,,,Permit Entire,2059.03,1,3,1236.0,33A OAKVILLE STREET  STATEN ISLAND,1985,106,502,FAS BUILDING CORP,40.59911,-74.13236
STATEN ISLAND,5174976,2/16/2022,12/2/2021,S00495477-S6-CC,,Signed-off,S00495477-S6,New Building,,,Permit Entire,2059.03,1,3,1236.0,33B OAKVILLE STREET  STATEN ISLAND,1985,108,502,FAS BUILDING CORP,40.59911,-74.13241
STATEN ISLAND,5174993,4/29/2022,9/22/2021,S00509994-S1-PL,,Permit Issued,S00509994-S1,New Building,,,Permit Entire,3650.0,1,3,30000.0,152 HUNTER AVENUE  STATEN ISLAND,3571,63,502,SUPERIOR PLUMBING & HEATI,40.58108,-74.10351
STATEN ISLAND,5174998,1/26/2022,8/10/2021,S00515450-I1-GC-CX,,Permit Issued,S00515450-I1,New Building,,,Permit Entire,201.6,0,1,20000.0,452 GAR ASHLAND AVENUE  STATEN ISLAND,6947,17,503,MADONIA DEVELOPMENT CORP,40.52903,-74.20728
STATEN ISLAND,5175000,7/15/2022,7/15/2021,S00513568-S2-FN,,Permit Issued,S00513568-S2,New Building,,,Permit Entire,3597.41,2,3,2024.0,84 ERASTINA PLACE  STATEN ISLAND,1212,94,501,MAXIMUM CONTRACTING INC,40.63441,-74.15637
STATEN ISLAND,5175002,3/18/2022,8/18/2021,S00507439-S1-PL,,Permit Issued,S00507439-S1,New Building,,,Permit Entire,4557.0,1,3,20000.0,91 DUER AVENUE  STATEN ISLAND,3106,16,502,DONATO  INC,40.60024,-74.06327
STATEN ISLAND,5175020,6/30/2022,12/9/2021,S00583450-I1-GC-CX,,Permit Issued,S00583450-I1,New Building,,,Permit Entire,2893.0,1,3,361500.0,79 GROTON STREET  STATEN ISLAND,5316,85,503,PALERMO CONSTRUCTION CORP,40.5364,-74.14995
STATEN ISLAND,5175023,6/17/2022,12/22/2021,S00495138-I1-GC-CX,,Permit Issued,S00495138-I1,New Building,,,Permit Entire,4172.0,2,2,625800.0,273 NASHVILLE STREET  STATEN ISLAND,8038,17,503,MORNINGSTAR BUILDING CORP,40.51356,-74.23837
STATEN ISLAND,5175024,6/17/2022,12/23/2021,S00495145-I1-GC-CX,,Permit Issued,S00495145-I1,ALT-CO - New Building with Existing Elements to Remain,Yes,,Permit Entire,4785.29,2,3,225600.0,279 NASHVILLE STREET  STATEN ISLAND,8038,10,503,MORNINGSTAR BUILDING CORP,40.51326,-74.23823
STATEN ISLAND,5175025,6/17/2022,12/22/2021,S00495124-I1-GC-CX,,Permit Issued,S00495124-I1,New Building,,,Permit Entire,3624.0,2,3,554550.0,287 NASHVILLE STREET  STATEN ISLAND,8038,9,503,MORNINGSTAR BUILDING CORP,40.51332,-74.23814
STATEN ISLAND,5175029,5/13/2022,1/3/2022,S00491328-S3-CC,,Permit Issued,S00491328-S3,New Building,,,Permit Entire,2308.32,1,3,5500.0,11 FLETCHER STREET  STATEN ISLAND,2971,8,501,WALLACE AVENUE CONSTR LLC,40.61257,-74.07645
STATEN ISLAND,5175030,5/13/2022,12/28/2021,S00609004-I1-GC-CX,,Permit Issued,S00609004-I1,New Building,,,Permit Entire,7261.68,2,3,1089252.0,138 CLAY PIT ROAD  STATEN ISLAND,7267,300,503,WALLACE AVENUE CONSTR LLC,40.5397,-74.22267
STATEN ISLAND,5175032,7/1/2022,9/7/2021,S00490035-S1-PL,,Permit Issued,S00490035-S1,New Building,,,Permit Entire,1890.0,1,3,1.0,370 CROMWELL AVENUE  STATEN ISLAND,3378,110,502,MPC PLUMBING & HEATING IN,40.58696,-74.08983
STATEN ISLAND,5175033,7/1/2022,9/7/2021,S00491499-S1-PL,,Permit Issued,S00491499-S1,New Building,,,Permit Entire,1890.0,1,3,1.0,372 CROMWELL AVENUE  STATEN ISLAND,3378,111,502,MPC PLUMBING & HEATING IN,40.58694,-74.08978
STATEN ISLAND,5175034,7/1/2022,9/7/2021,S00491506-S1-PL,,Permit Issued,S00491506-S1,New Building,,,Permit Entire,2178.0,1,3,1.0,376 CROMWELL AVENUE  STATEN ISLAND,3378,113,502,MPC PLUMBING & HEATING IN,40.58689,-74.08969
STATEN ISLAND,5175035,5/13/2022,8/31/2021,S00491334-I1-GC-CX,,Permit Issued,S00491334-I1,New Building,,,Permit Entire,260.0,0,1,26000.0,52GAR BELL STREET  STATEN ISLAND,2971,13,501,WALLACE AVENUE CONSTR LLC,40.61273,-74.07659
STATEN ISLAND,5175036,5/13/2022,1/3/2022,S00491313-S3-CC,,Permit Issued,S00491313-S3,New Building,,,Permit Entire,2160.0,1,3,5500.0,56 BELL STREET  STATEN ISLAND,2971,12,501,WALLACE AVENUE CONSTR LLC,40.61269,-74.07662
STATEN ISLAND,5175037,5/13/2022,8/3/2021,S00527029-I1-GC-CX,,Permit Issued,S00527029-I1,New Building,,,Permit Entire,233.0,0,1,23300.0,29 GAR HIGHLAND ROAD  STATEN ISLAND,5119,58,503,WALLACE AVENUE CONSTR LLC,40.55118,-74.14378
STATEN ISLAND,5175038,4/20/2022,9/17/2021,S00523665-S1-PL,,Permit Issued,S00523665-S1,New Building,,,Permit Entire,3894.0,2,3,56000.0,27 HIGHLAND ROAD  STATEN ISLAND,5119,158,503,FLOW-RIGHT PLBG & HTG COR,40.55124,-74.14382
STATEN ISLAND,5175039,5/13/2022,8/2/2021,S00526945-I1-GC-CX,,Permit Issued,S00526945-I1,New Building,,,Permit Entire,233.0,0,1,23300.0,27 GAR HIGHLAND ROAD  STATEN ISLAND,5119,60,503,WALLACE AVENUE CONSTR LLC,40.55121,-74.14406
STATEN ISLAND,5175040,9/9/2022,11/24/2021,S00554351-I1-GC,,Permit Issued,S00554351-I1,New Building,,,Permit Entire,2000.0,2,2,180000.0,298 NICHOLAS AVENUE  STATEN ISLAND,1126,60,501,MAXIMUM CONTRACTING INC,40.63257,-74.14178
STATEN ISLAND,5175042,2/20/2022,1/5/2022,S00548131-S2-PL,,Permit Issued,S00548131-S2,New Building,,,Permit Entire,1662.0,1,3,24000.0,58 NORWALK AVENUE  STATEN ISLAND,701,34,502,FINE MECHANICAL CORP,40.60507,-74.11872
STATEN ISLAND,5175044,6/30/2022,9/23/2021,S00519363-S1-EA,,Permit Issued,S00519363-S1,New Building,,,Permit Entire,2214.0,1,2,9500.0,118 PERRY AVENUE  STATEN ISLAND,726,65,501,PALERMO CONSTRUCTION CORP,40.60921,-74.13025
STATEN ISLAND,5175061,3/31/2022,8/23/2021,S18720000-S1-PL,,Permit Issued,S00532715-S1,New Building,,,Permit Entire,3150.0,2,3,37500.0,1297 RICHMOND AVENUE  STATEN ISLAND,1498,18,501,JB BUZCO PLUMBING LLC,40.61638,-74.15674
STATEN ISLAND,5175062,4/2/2022,11/30/2021,S00530298-I1-GC-CX,,Permit Issued,S00530298-I1,New Building,,,Permit Entire,223.2,0,1,33480.0,1297GAR RICHMOND AVENUE  STATEN ISLAND,1498,18,501,ZAIM CONTRACTOR CORP,40.61638,-74.15674
STATEN ISLAND,5175063,4/2/2022,11/30/2021,S00530296-I1-GC-CX,,Permit Issued,S00530296-I1,New Building,,,Permit Entire,223.2,0,1,33480.0,1293GAR RICHMOND AVENUE  STATEN ISLAND,1498,19,501,ZAIM CONTRACTOR CORP,40.61646,-74.15668
STATEN ISLAND,5175067,4/2/2022,11/30/2021,S00530312-I1-GC-CX,,Permit Issued,S00530312-I1,New Building,,,Permit Entire,198.33,0,1,29749.5,579GAR WEST CASWELL AVENUE  STATEN ISLAND,1498,15,501,ZAIM CONTRACTOR CORP,40.61646,-74.15624
STATEN ISLAND,5175068,3/31/2022,10/6/2021,S28865726-S1-PL,,Permit Issued,S00534080-S1,New Building,,,Permit Entire,3312.09,2,3,37500.0,579 WEST CASWELL AVENUE  STATEN ISLAND,1498,15,501,JB BUZCO PLUMBING LLC,40.61646,-74.15624
STATEN ISLAND,5175070,3/31/2022,10/6/2021,S89802123-S1-PL,,Permit Issued,S00534081-S1,New Building,,,Permit Entire,3437.07,2,3,37500.0,581 WEST CASWELL AVENUE  STATEN ISLAND,1498,16,501,JB BUZCO PLUMBING LLC,40.61653,-74.15613
STATEN ISLAND,5175072,3/31/2022,8/23/2021,S33276548-S1-PL,,Permit Issued,S00532713-S1,New Building,,,Permit Entire,3244.3,2,3,37500.0,1293 RICHMOND AVENUE  STATEN ISLAND,1498,19,501,JB BUZCO PLUMBING LLC,40.61646,-74.15668
STATEN ISLAND,5175080,3/3/2022,9/27/2021,S00542227-S3-CC,,Permit Issued,S00542227-S3,New Building,,,Permit Entire,3630.58,2,3,1416.0,38 ATLANTIC AVENUE  STATEN ISLAND,3293,28,502,J. SMITH CONSTRUCTION INC,40.59404,-74.09678
STATEN ISLAND,5175081,3/3/2022,9/28/2021,S00542231-S1-EA,,Permit Issued,S00542231-S1,New Building,,,Permit Entire,220.0,0,1,5000.0,38GAR ATLANTIC AVENUE  STATEN ISLAND,3293,28,502,J. SMITH CONSTRUCTION INC,40.59404,-74.09678
STATEN ISLAND,5175083,3/3/2022,9/28/2021,S00542240-S1-EA,,Permit Issued,S00542240-S1,New Building,,,Permit Entire,220.0,0,1,5000.0,42GAR ATLANTIC AVENUE  STATEN ISLAND,3293,30,502,J. SMITH CONSTRUCTION INC,40.59434,-74.0969
STATEN ISLAND,5175093,3/31/2022,11/4/2021,S10328376-S2-PL,,Permit Issued,S00540237-S2,New Building,,,Permit Entire,4292.78,2,2,37500.0,45 WILD AVENUE  STATEN ISLAND,2771,19,502,JB BUZCO PLUMBING LLC,40.59286,-74.19062
STATEN ISLAND,5175099,5/21/2022,12/17/2021,S00526748-I1-GC,,Permit Issued,S00526748-I1,New Building,,,Permit Entire,288.0,2,1,20000.0,318 GAR BEMENT AVENUE  STATEN ISLAND,163,61,501,IVAN MASICA,40.63416,-74.11275
STATEN ISLAND,5175100,3/26/2022,12/27/2021,S00536299-S1-EA,,Permit Issued,S00536299-S1,New Building,,,Permit Entire,2613.22,2,3,20000.0,37 RIDGEFIELD AVENUE  STATEN ISLAND,624,32,501,STEADFAST CONSTRUCTION LL,40.61298,-74.08823
STATEN ISLAND,5175101,3/26/2022,12/27/2021,S00555753-S1-EA,,Permit Issued,S00555753-S1,New Building,,,Permit Entire,2496.35,2,3,20000.0,29 RIDGEFIELD AVENUE  STATEN ISLAND,624,36,501,STEADFAST CONSTRUCTION LL,40.61308,-74.08815
STATEN ISLAND,5175102,7/1/2022,1/11/2022,S00606751-S1-PL,,Permit Issued,S00606751-S1,New Building,,,Permit Entire,1800.0,1,3,15000.0,9 HEMPSTEAD AVENUE  STATEN ISLAND,3800,6,502,MPC PLUMBING & HEATING IN,40.57352,-74.09298
STATEN ISLAND,5175106,4/20/2022,12/14/2021,S00581805-S1-PL,,Permit Issued,S00581805-S1,New Building,,,Permit Entire,2517.12,1,3,45000.0,88 WHEELER AVENUE  STATEN ISLAND,727,50,501,FLOW-RIGHT PLBG & HTG COR,40.60993,-74.13143
STATEN ISLAND,5175107,4/20/2022,12/14/2021,S00583303-S1-PL,,Permit Issued,S00583303-S1,New Building,,,Permit Entire,2517.12,1,3,45000.0,92 WHEELER AVENUE  STATEN ISLAND,727,52,501,FLOW-RIGHT PLBG & HTG COR,40.6098,-74.13108
STATEN ISLAND,5175129,4/1/2022,1/10/2022,S91200483-S2-PL,,Permit Issued,S00590618-S2,New Building,,,Permit Entire,3741.47,2,2,37500.0,3368 VICTORY BOULEVARD  STATEN ISLAND,2145,156,502,K.M.D. MCHNCL 1443 LLC,40.60501,-74.16988
STATEN ISLAND,5175131,4/1/2022,1/10/2022,S86067745-S2-PL,,Permit Issued,S00590619-S2,New Building,,,Permit Entire,2493.45,2,2,39000.0,3372 VICTORY BOULEVARD  STATEN ISLAND,2145,154,502,K.M.D. MCHNCL 1443 LLC,40.60495,-74.16999
STATEN ISLAND,5175133,4/1/2022,1/10/2022,S89137478-S2-PL,,Permit Issued,S00590620-S2,New Building,,,Permit Entire,3741.47,2,2,39000.0,3376 VICTORY BOULEVARD  STATEN ISLAND,2145,152,502,K.M.D. MCHNCL 1443 LLC,40.6049,-74.1701
STATEN ISLAND,5175135,4/1/2022,1/10/2022,S97287147-S2-PL,,Permit Issued,S00590621-S2,New Building,,,Permit Entire,3741.47,2,2,39000.0,3382 VICTORY BOULEVARD  STATEN ISLAND,2145,150,502,K.M.D. MCHNCL 1443 LLC,40.60484,-74.17027
STATEN ISLAND,5175147,4/20/2022,11/3/2021,S00564687-S2-PL,,Permit Issued,S00564687-S2,New Building,,,Permit Entire,4674.0,1,2,21000.0,73 ANDREWS AVENUE  STATEN ISLAND,4410,10,503,FLOW-RIGHT PLBG & HTG COR,40.57093,-74.13636
STATEN ISLAND,5175148,4/20/2022,11/17/2021,S00564693-S2-PL,,Permit Issued,S00564693-S2,New Building,,,Permit Entire,4673.0,1,3,21000.0,67 ANDREWS AVENUE  STATEN ISLAND,4410,13,503,FLOW-RIGHT PLBG & HTG COR,40.57111,-74.1364
STATEN ISLAND,5175149,4/20/2022,11/17/2021,S00564701-S2-PL,,Permit Issued,S00564701-S2,New Building,,,Permit Entire,4674.0,1,3,21000.0,61 ANDREWS AVENUE  STATEN ISLAND,4410,17,503,FLOW-RIGHT PLBG & HTG COR,40.57111,-74.1364
STATEN ISLAND,5175151,2/28/2022,1/5/2022,S00597131-I1-GC-CX,,Permit Issued,S00597131-I1,New Building,,,Permit Entire,3800.0,1,3,600000.0,47 ANDREWS AVENUE  STATEN ISLAND,4404,11,503,BRIDLE ESTATES INC,40.57186,-74.13647
STATEN ISLAND,5175178,2/28/2022,10/18/2021,S00573242-S2-PL,,Permit Issued,S00573242-S2,New Building,,,Permit Entire,500.0,0,1,7500.0,25 GAR CANTERBURY AVENUE  STATEN ISLAND,1508,138,501,A & E MECHANICAL CORP,40.61666,-74.15063
STATEN ISLAND,5175202,1/26/2022,10/20/2021,S13080730-S2-PL,,Permit Issued,S00580407-S2,New Building,,,Permit Entire,3600.0,2,3,37500.0,76 CANTON AVENUE  STATEN ISLAND,6014,69,503,QUALITY PLUMBING  INC,40.54832,-74.19145
STATEN ISLAND,5175216,4/1/2022,1/17/2022,S73206158-S1-PL,,Permit Issued,S00605942-S1,New Building,,,Permit Entire,3607.18,2,3,37500.0,68 ERASTINA PLACE  STATEN ISLAND,1212,85,501,K.M.D. MCHNCL 1443 LLC,40.63484,-74.15636
STATEN ISLAND,5175217,3/12/2022,1/3/2022,S00605945-I1-GC,,Permit Issued,S00605945-I1,New Building,,,Permit Issued,240.0,0,1,36000.0,68GAR ERASTINA PLACE  STATEN ISLAND,1212,85,501,MP REALTY HOLDING CORP,40.63484,-74.15636
STATEN ISLAND,5175231,4/20/2022,12/14/2021,S00581424-S1-PL,,Permit Issued,S00581424-S1,New Building,,,Permit Entire,2517.12,1,3,45000.0,86 WHEELER AVENUE  STATEN ISLAND,727,49,501,FLOW-RIGHT PLBG & HTG COR,40.61004,-74.13144
STATEN ISLAND,5175238,5/8/2022,1/5/2022,S00523966-I1-GC-CX,,Permit Issued,S00523966-I1,New Building,,,Permit Entire,4270.0,1,2,750000.0,325 WOODVALE AVENUE  STATEN ISLAND,6744,37,503,SUPERB CONSTRUCTION MGT,40.5165,-74.20686
STATEN ISLAND,5175240,2/1/2022,1/12/2022,S00574610-I1-GC-CX,,Permit Issued,S00574610-I1,New Building,,,Permit Entire,264.0,0,1,13200.0,160 GAR PITTSVILLE AVENUE  STATEN ISLAND,7912,6,503,JRJ DEVELOPMENT LLC,40.50637,-74.24636
STATEN ISLAND,5175266,4/9/2022,1/20/2022,S00630866-I1-GC-CX,,Permit Issued,S00630866-I1,New Building,,,Permit Entire,4077.85,2,3,611677.0,235 VERNON AVENUE  STATEN ISLAND,6874,27,503,TUEL ENTERPRISES INC,40.53563,-74.20185
STATEN ISLAND,5175287,4/9/2022,8/24/2021,S00559281-S2-EA,,Permit Issued,S00559281-S2,New Building,,,Permit Entire,3865.06,1,3,10000.0,278 ELLSWORTH AVENUE  STATEN ISLAND,6834,40,503,TUEL ENTERPRISES INC,40.53664,-74.19715
STATEN ISLAND,5175288,5/4/2022,12/1/2021,S00599572-S1-PL,,Permit Issued,S00599572-S1,New Building,,,Permit Entire,3862.78,1,3,27000.0,286 ELLSWORTH AVENUE  STATEN ISLAND,6834,42,503,TRITTO PLBG & HTG INC,40.5366,-74.19684
STATEN ISLAND,5175537,3/26/2022,12/27/2021,S00555755-S1-EA,,Permit Issued,S00555755-S1,New Building,,,Permit Entire,2413.56,2,3,20000.0,33 RIDGEFIELD AVENUE  STATEN ISLAND,624,34,501,STEADFAST CONSTRUCTION LL,40.61298,-74.08823
STATEN ISLAND,5804417,7/15/2022,12/15/2021,S00596262-S2-FN,,Permit Issued,S00596262-S2,New Building,,,Permit Entire,3284.47,2,3,1856.0,158 CLOVERDALE AVENUE  STATEN ISLAND,5228,56,503,KRAMER ENTERPRISES INC,40.54541,-74.15602
